MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
ZIF-8_v2_EQeq,0.15,0.02,4e-05,0.0,2e-05,0.82994,2.0696277337,0.1153057131,3.8437592031,0.1989295479,0.0000184523,0.0000738090,0.0000000000,0.0000000000,0.0302598970,0.0131762897,8.4167315784,0.2853686695,14.3603968645,.6128540292
ZIF-8_v2_EQeq,0.15,0.02,4e-05,0.0,3.000000000000001e-05,0.8299300000000001,2.0166129276,0.1303057090,3.8687291393,0.3153479293,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0405545011,0.0147645332,8.5308384987,0.2433014143,14.4567350667,.7037195858
ZIF-8_v2_EQeq,0.15,0.02,4e-05,0.0,4e-05,0.8299200000000001,2.0171987266,0.1225790452,3.7648219856,0.1444397566,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0489773590,0.0136122270,8.5644295247,0.4834670593,14.3954275959,.7640980881
ZIF-8_v2_EQeq,0.15,0.02,4e-05,0.0,5e-05,0.82991,2.0116336364,0.0705298058,3.8296632714,0.2281860454,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0767415943,0.0190677366,8.6316115766,0.3144784616,14.5496500787,.6322620494
ZIF-8_v2_EQeq,0.15,0.02,0.0,2e-05,3.000000000000001e-05,0.82995,2.0224709172,0.1577529523,3.9110169344,0.1235410600,0.0000000000,0.0000000000,0.0002936878,0.0011747511,0.0396186280,0.0131762897,8.6185341543,0.3527557064,14.5919343217,.6484007595
ZIF-8_v2_EQeq,0.15,0.02,4e-05,0.0,0.82995,1.9996247577,0.0820871372,3.7861672536,0.1995645194,0.0000184523,0.0000738090,0.0001468439,0.0005873756,0.0000000000,0.0000000000,8.6316115766,0.3993197024,14.4175688841,.6816325436,
ZIF-8_v2_EQeq,0.15,0.02,4e-05,0.82994,2.0087046416,0.1214399538,3.7990549626,0.2304522736,0.0000000000,0.0000000000,0.0004405317,0.0011747511,0.0121663503,0.0045848231,8.5936614099,0.2376248866,14.4140278961,.5952766882,,
ZIF-8_v2_EQeq,0.15,0.02,4e-05,0.05,0.8299300000000001,2.0025537525,0.0548778269,3.8485920940,0.1512805495,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0283881508,0.0069476279,8.6911010272,0.2548325068,14.5706350245,.4679385111,
ZIF-8_v2_EQeq,0.15,0.02,4e-05,0.004999999999999989,0.8299200000000001,2.0072401442,0.1123390749,3.7338109359,0.2657406450,0.0000000000,0.0000000000,0.0001468439,0.0005873756,0.0492893167,0.0224609544,8.6387913379,0.5421935016,14.4292785786,.9433215515,
ZIF-8_v2_EQeq,0.15,0.02,4e-05,0.0005,0.8299099999999999,2.0221780177,0.0962102348,3.8091234853,0.2767225699,0.0000184523,0.0000738090,0.0001468439,0.0005873756,0.0514730206,0.0185083218,8.5703271857,0.5307426679,14.4532670055,.9228449790,
ZIF-8_v2_EQeq,0.15,0.02,4e-05,5e-05,0.8299,2.0095833400,0.1252075909,3.8526195031,0.3065321329,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0695665672,0.0221994676,8.7828994036,0.3905087880,14.7146688139,.8444479794,
ZIF-8_v2_EQeq,0.15,0.02,4e-05,2e-05,0.0,0.82994,2.0089975411,0.1012500593,3.9239046434,0.2096358295,0.0000000000,0.0000000000,0.0010279072,0.0025603107,0.0000000000,0.0000000000,8.6346886172,0.3129560173,14.5686187089,.6264022168
ZIF-8_v2_EQeq,0.15,0.02,4e-05,2e-05,0.8299300000000001,2.0514679659,0.1049283520,3.9235019025,0.1533930089,0.0000000000,0.0000000000,0.0004405317,0.0011747511,0.0118543926,0.0042316001,8.5934049898,0.1956644574,14.5806697825,.4593921695,
ZIF-8_v2_EQeq,0.15,0.02,4e-05,2e-05,2e-05,0.8299200000000001,2.0500034684,0.1117541072,3.8127481534,0.2436712285,0.0000000000,0.0000000000,0.0001468439,0.0005873756,0.0308838124,0.0181257894,8.6375092377,0.3819195601,14.5312915158,.7560580608
ZIF-8_v2_EQeq,0.15,0.02,4e-05,2e-05,3.000000000000001e-05,0.82991,2.0180774250,0.0978126404,3.8143591170,0.1232518779,0.0000000000,0.0000000000,0.0007342194,0.0009287223,0.0318196855,0.0238887096,8.4769902891,0.1894137231,14.3419807360,.4352956733
ZIF-8_v2_EQeq,0.15,0.02,0.0,2e-05,4e-05,0.82994,1.9940596675,0.1281628529,3.8260386033,0.1810632815,0.0000000000,0.0000000000,0.0005873756,0.0010988790,0.0561523861,0.0209732111,8.7298204541,0.2259059147,14.6066584866,.5572041392
ZIF-8_v2_EQeq,0.15,0.02,4e-05,2e-05,4e-05,0.8299,2.0160271286,0.0431507643,3.8759784756,0.2662163082,0.0000184523,0.0000738090,0.0005873756,0.0005873756,0.0574002169,0.0173578602,8.7231535329,0.1600143269,14.6731651819,.4874004442
ZIF-8_v2_EQeq,0.15,0.02,4e-05,2e-05,5e-05,0.82989,2.0268644094,0.1483471537,3.7696548765,0.1144237875,0.0000000000,0.0000000000,0.0004405317,0.0011747511,0.0783013828,0.0152061380,8.6221240349,0.3849854734,14.4973852353,.6641373037
ZIF-8_v2_EQeq,0.15,0.02,4e-05,3.000000000000001e-05,0.0,0.8299300000000001,1.9647697194,0.1042590504,3.7197150042,0.0879193636,0.0000000000,0.0000000000,0.0004405317,0.0007193852,0.0000000000,0.0000000000,8.3946794545,0.4264585294,14.0796047098,.6193563286
ZIF-8_v2_EQeq,0.15,0.02,4e-05,3.000000000000001e-05,0.8299200000000001,2.0125123349,0.0484268349,3.8751729938,0.2361944079,0.0000000000,0.0000000000,0.0016152828,0.0021581556,0.0174696312,0.0152061380,8.4954525324,0.3653077721,14.4022227751,.6672933085,
ZIF-8_v2_EQeq,0.15,0.02,4e-05,3.000000000000001e-05,2e-05,0.82991,2.0072401442,0.1376266063,3.8195947488,0.1235147987,0.0000000000,0.0000000000,0.0008810633,0.0010988790,0.0218370390,0.0135261636,8.4549381652,0.4851575685,14.3044911605,.7609240161
ZIF-8_v2_EQeq,0.15,0.02,4e-05,3.000000000000001e-05,3.000000000000001e-05,0.8299,2.0113407369,0.0800553813,3.8904771482,0.1314194858,0.0000000000,0.0000000000,0.0010279072,0.0011747511,0.0452338666,0.0083707035,8.4998116732,0.2103307209,14.4478913321,.4313510426
ZIF-8_v2_EQeq,0.15,0.02,4e-05,3.000000000000001e-05,4e-05,0.82989,2.0470744736,0.0775691619,3.8711455847,0.1860401445,0.0000000000,0.0000000000,0.0007342194,0.0009287223,0.0539686822,0.0213046783,8.6428940586,0.6376695847,14.6158170185,.9235122917
ZIF-8_v2_EQeq,0.15,0.02,4e-05,3.000000000000001e-05,5e-05,0.82988,2.0274502084,0.1053721912,3.8679236575,0.2376567225,0.0000000000,0.0000000000,0.0002936878,0.0011747511,0.0695665672,0.0153589674,8.5680194053,0.3685297585,14.5332535262,.7280923907
ZIF-8_v2_EQeq,0.15,0.02,4e-05,4e-05,0.0,0.8299200000000001,1.9882016779,0.0508870176,3.7511287949,0.2566113860,0.0000000000,0.0000000000,0.0011747511,0.0007193852,0.0000000000,0.0000000000,8.5416081406,0.1314352226,14.2821133645,.4396530114
ZIF-8_v2_EQeq,0.15,0.02,4e-05,4e-05,0.8299099999999999,2.0438525793,0.0730160280,3.8550359485,0.2348031290,0.0000000000,0.0000000000,0.0008810633,0.0005873756,0.0155978850,0.0136693016,8.5100684750,0.3015595675,14.4254359511,.6236354017,
ZIF-8_v2_EQeq,0.15,0.02,0.0,2e-05,5e-05,0.8299300000000001,2.0242283141,0.1579312264,3.9077950071,0.2062348054,0.0000000000,0.0000000000,0.0005873756,0.0010988790,0.0764296366,0.0086000803,8.6095594527,0.4748339851,14.6185997861,.8486989762
ZIF-8_v2_EQeq,0.15,0.02,4e-05,4e-05,2e-05,0.8299,2.0022608530,0.1221415420,3.8566469121,0.3055463363,0.0000000000,0.0000000000,0.0011747511,0.0007193852,0.0296359816,0.0121623502,8.6034053716,0.2042790857,14.4931238694,.6448486994
ZIF-8_v2_EQeq,0.15,0.02,4e-05,4e-05,3.000000000000001e-05,0.82989,2.0253999120,0.0584038921,3.7805288810,0.2599173860,0.0000000000,0.0000000000,0.0011747511,0.0007193852,0.0455458243,0.0103276375,8.5862252286,0.4801782874,14.4388745970,.8095465882
ZIF-8_v2_EQeq,0.15,0.02,4e-05,4e-05,4e-05,0.82988,2.0292076053,0.1248947567,3.8042905944,0.0774855082,0.0000184523,0.0000738090,0.0010279072,0.0007193852,0.0505371475,0.0232277595,8.5185303365,0.1878101358,14.4036120432,.4142113544
ZIF-8_v2_EQeq,0.15,0.02,4e-05,4e-05,5e-05,0.8298700000000001,1.9969886624,0.0853257966,3.7688493947,0.1110455349,0.0000184523,0.0000738090,0.0017621267,0.0025603107,0.0720622288,0.0220940063,8.6087901926,0.3300858108,14.4484710575,.5511852683
ZIF-8_v2_EQeq,0.15,0.02,4e-05,5e-05,0.0,0.82991,2.0330152985,0.0777459177,3.8832278119,0.2833373151,0.0000184523,0.0000738090,0.0016152828,0.0019481043,0.0000000000,0.0000000000,8.5605832240,0.1829984193,14.4784600695,.5461035654
ZIF-8_v2_EQeq,0.15,0.02,4e-05,5e-05,0.8299,2.0043111494,0.1208592844,3.8079152625,0.1761594430,0.0000000000,0.0000000000,0.0011747511,0.0021977581,0.0152859273,0.0060490842,8.8057207876,0.4558984000,14.6344078779,.7611639697,
ZIF-8_v2_EQeq,0.15,0.02,4e-05,5e-05,2e-05,0.82989,2.0075330437,0.1286812461,3.8300660124,0.1208222717,0.0000000000,0.0000000000,0.0005873756,0.0010988790,0.0262044468,0.0082300094,8.5290435584,0.4354963653,14.3934344369,.6943287715
