MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
UIO-66_v2_EQeq,0.1,0.12,0.01,0.01,0.0,0.76,0.8105632344,0.0723952870,57.3128625532,2.8661813346,0.0005391410,0.0002881830,0.1282555338,0.0138622416,0.0000000000,0.0000000000,4.1054147394,0.0797465522,62.3576352018,3.0324735984
UIO-66_v2_EQeq,0.1,0.12,0.01,0.01,0.01,0.75,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.01,0.01,0.02,0.74,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.01,0.01,0.03,0.73,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.01,0.02,0.0,0.75,0.8261509889,0.0559784419,56.6425440484,3.4679275887,0.0005776511,0.0001722223,0.2629468291,0.0567034487,0.0000000000,0.0000000000,4.0609971648,0.0906698898,61.7932166823,3.6714515914
UIO-66_v2_EQeq,0.1,0.12,0.01,0.02,0.01,0.74,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.01,0.02,0.02,0.73,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.01,0.02,0.03,0.72,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.0,0.01,0.01,0.02,0.86,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.01,0.03,0.0,0.74,0.7784707986,0.0692291493,55.8402631546,1.7453998281,0.0006931813,0.0002829901,0.3982510541,0.0216790028,0.0000000000,0.0000000000,3.9828650457,0.1552031617,61.0005432343,1.9917941320
UIO-66_v2_EQeq,0.1,0.12,0.01,0.03,0.01,0.73,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.01,0.03,0.02,0.72,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.01,0.03,0.03,0.71,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.02,0.0,0.0,0.76,0.7974206178,0.0824078605,56.5584915713,1.1850218899,0.0012515774,0.0006780398,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.1335101932,0.2482987627,61.4906739597,1.5164065529
UIO-66_v2_EQeq,0.1,0.12,0.02,0.0,0.01,0.75,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.02,0.0,0.02,0.74,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.02,0.0,0.03,0.73,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.02,0.01,0.0,0.75,0.8221776397,0.1186112458,56.3370132942,2.0047856704,0.0011360472,0.0009306380,0.1388285706,0.0187520421,0.0000000000,0.0000000000,4.2030798883,0.0914091400,61.5022354400,2.2344887363
UIO-66_v2_EQeq,0.1,0.12,0.02,0.01,0.01,0.74,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.0,0.01,0.01,0.03,0.85,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.02,0.01,0.02,0.73,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.02,0.01,0.03,0.72,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.02,0.02,0.0,0.74,0.8096463076,0.0599993711,56.3319701456,2.4631778826,0.0011745573,0.0005363833,0.2588095538,0.0338001678,0.0000000000,0.0000000000,4.0299583777,0.1521882803,61.4315589420,2.7097020851
UIO-66_v2_EQeq,0.1,0.12,0.02,0.02,0.01,0.73,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.02,0.02,0.02,0.72,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.02,0.02,0.03,0.71,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.02,0.03,0.0,0.73,0.8273735578,0.0852648742,55.6587098041,0.6309346439,0.0012900875,0.0006161612,0.3912023629,0.0205491471,0.0000000000,0.0000000000,3.9743026216,0.1501536317,60.8528784339,.8875184581
UIO-66_v2_EQeq,0.1,0.12,0.02,0.03,0.01,0.72,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.02,0.03,0.02,0.71,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.02,0.03,0.03,0.7,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.0,0.01,0.02,0.0,0.87,1.2568009124,0.0870645957,0.0000000000,0.0000000000,0.0009049868,0.0004653190,0.5318697225,0.1153847229,0.0000000000,0.0000000000,8.9940237004,0.6010196901,10.7835993221,.8039343277
UIO-66_v2_EQeq,0.1,0.12,0.03,0.0,0.0,0.75,0.8053673162,0.0692938898,57.1771178027,1.8897071875,0.0017522084,0.0006137496,0.0000000000,0.0000000000,0.0000000000,0.0000000000,4.0275501960,0.3497189468,62.0117875233,2.3093337737
UIO-66_v2_EQeq,0.1,0.12,0.03,0.0,0.01,0.74,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.03,0.0,0.02,0.73,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.03,0.0,0.03,0.72,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.03,0.01,0.0,0.74,0.8337920450,0.0124678062,57.0443148889,3.9963448306,0.0016366782,0.0004556573,0.1287152310,0.0136368243,0.0000000000,0.0000000000,4.0609971648,0.2315580200,62.0694560079,4.2544631384
UIO-66_v2_EQeq,0.1,0.12,0.03,0.01,0.01,0.73,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.03,0.01,0.02,0.72,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.03,0.01,0.03,0.71,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.03,0.02,0.0,0.73,0.8224832819,0.0601237996,55.0942974204,2.2433557322,0.0016751882,0.0007059013,0.2649388505,0.0128349873,0.0000000000,0.0000000000,4.0524347408,0.1999849058,60.2358294818,2.5170053262
UIO-66_v2_EQeq,0.1,0.12,0.03,0.02,0.01,0.72,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.0,0.01,0.02,0.01,0.86,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.03,0.02,0.02,0.71,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.03,0.02,0.03,0.7,0.0,0.0,,,,,,,,,,,,
UIO-66_v2_EQeq,0.1,0.12,0.03,0.03,0.0,0.72,0.8062842429,0.0868282227,56.2605255400,0.8871578694,0.0014056177,0.0001963636,0.3772582128,0.0541116587,0.0000000000,0.0000000000,3.8736941395,0.1900925627,61.3191677529,1.2183866771
