MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
IRMOF-1_v2_EQeq,0.1,0.08,0.02,0.03,0.02,0.75,0.9350540031,0.1173138471,5.7107059273,0.7083312962,0.0050725562,0.0041909946,0.2877820751,0.1263585667,1.9447627446,0.2824414956,5.5346242010,0.3942150087,14.4180015073,1.6328512089
IRMOF-1_v2_EQeq,0.1,0.08,0.02,0.03,0.03,0.74,1.0129751700,0.2090844313,6.0999910718,0.8825391045,0.0032726169,0.0023140896,0.2747602618,0.0406814454,2.8908635392,0.3821206311,5.6324010459,0.6361339646,15.9142637056,2.1528736665
IRMOF-1_v2_EQeq,0.1,0.08,0.03,0.0,0.0,0.79,0.8857039307,0.1318278358,6.4749905229,0.8480457347,0.0058907105,0.0037883280,0.0000000000,0.0000000000,0.0000000000,0.0000000000,5.9302793410,0.6219966198,13.2968645051,1.6056585183
IRMOF-1_v2_EQeq,0.1,0.08,0.03,0.0,0.01,0.78,0.8908986751,0.2338212130,6.5499904132,0.8646680708,0.0058907105,0.0033374275,0.0000000000,0.0000000000,0.8935396394,0.0794099472,5.8097636949,0.3430470530,14.1500831331,1.5242837115
IRMOF-1_v2_EQeq,0.1,0.08,0.03,0.0,0.02,0.77,0.9064829085,0.1918542278,5.9321341746,1.4530734292,0.0042544020,0.0045582279,0.0000000000,0.0000000000,1.8368740575,0.1854916876,5.8506935370,0.5789425595,14.5304390796,2.4139201320
IRMOF-1_v2_EQeq,0.1,0.08,0.03,0.0,0.03,0.76,0.9844040754,0.1069663353,6.2607051223,0.4330709773,0.0047452945,0.0053173731,0.0000000000,0.0000000000,2.9268264349,0.3127841101,5.6937958090,0.8628049255,15.8704767361,1.7209437213
IRMOF-1_v2_EQeq,0.1,0.0,0.01,0.0,0.02,0.87,0.9532356087,0.2478279689,0.0000000000,0.0000000000,0.0017999393,0.0024048725,0.0000000000,0.0000000000,1.7179198640,0.4244022023,6.7124941007,0.7171343482,9.3854495127,1.3917693919
IRMOF-1_v2_EQeq,0.1,0.08,0.03,0.01,0.0,0.78,0.9454434920,0.2422110535,6.2928479324,1.2234092989,0.0047452945,0.0024048725,0.0768286988,0.0623960946,0.0000000000,0.0000000000,5.7711077330,0.5775118331,13.0909731507,2.1079331526
IRMOF-1_v2_EQeq,0.1,0.08,0.03,0.01,0.01,0.77,0.8831065584,0.2203943421,6.0392768749,0.3775587413,0.0053998179,0.0043416170,0.0807352428,0.0176636470,1.0207929627,0.2414208468,5.7938465341,0.4560476182,13.8231579908,1.3174268124
IRMOF-1_v2_EQeq,0.1,0.08,0.03,0.01,0.02,0.76,0.9324566308,0.2187968154,5.9999912182,1.1754269899,0.0055634488,0.0052156931,0.0885483308,0.0382761579,1.7649482661,0.5057553814,5.5346242010,0.3944772418,14.3261320957,2.3379482795
