MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,4e-05,0.0,0.8299300000000001,14.1742845904,0.3083751678,28.9973452039,1.0122986998,0.0000000000,0.0000000000,0.0088106333,0.0030802234,0.0000000000,0.0000000000,55.9600850822,0.4802259370,99.1405255098,1.8039800280
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,4e-05,1e-05,0.8299200000000001,14.2466307623,0.4219867383,29.4794260680,0.7369458695,0.0000184523,0.0000738090,0.0083701016,0.0032966371,0.1169841377,0.0311957701,55.5731472333,1.1132961101,99.4245767552,2.3067949341
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,4e-05,2e-05,0.82991,14.3019887642,0.1709228468,29.0339946264,0.8052054836,0.0000369045,0.0000903972,0.0071953505,0.0042962818,0.2327204446,0.0152061380,55.9667520034,0.6156977960,99.5426880936,1.6114189434
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,4e-05,3.0000000000000008e-05,0.8299,14.3646692532,0.3259727791,28.9461971089,0.5030270993,0.0000000000,0.0000000000,0.0077827261,0.0030237007,0.3706057483,0.0471293652,55.7826424106,0.9146505544,99.4718972471,1.7938034987
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,4e-05,4e-05,0.82989,14.1669621034,0.2889752872,28.8793421186,0.6265468111,0.0000000000,0.0000000000,0.0076358822,0.0053026709,0.4576419467,0.0524088937,55.8167462767,0.2106930351,99.3283283276,1.1839266980
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,4e-05,5e-05,0.82988,14.2264206981,0.3893576161,28.6324619435,0.9945316248,0.0000000000,0.0000000000,0.0063142872,0.0037839023,0.5883522232,0.0541549943,56.2277876099,0.9893388531,99.6813367619,2.4311669906
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,5e-05,0.0,0.8299200000000001,14.2284709944,0.5149389466,28.9602930406,1.1073268735,0.0000000000,0.0000000000,0.0079295700,0.0056796513,0.0000000000,0.0000000000,56.3457408309,1.0036740481,99.5424344359,2.6316195195
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,5e-05,1e-05,0.82991,14.2741633135,0.3331306384,29.3847819551,1.5093611570,0.0000184523,0.0000738090,0.0092511650,0.0071698324,0.1204156724,0.0215589631,55.8005918138,1.0999187399,99.5892223721,2.9712131398
ZIF-8_v2_EQeq,0.15,0.02,0.0,2e-05,2e-05,0.82996,14.2574680431,0.3826105910,28.8930353094,1.3325220742,0.0000000000,0.0000000000,0.0042584728,0.0035242533,0.2423911333,0.0163413437,55.8752100471,0.8255881311,99.2723630057,2.5605863933
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,5e-05,2e-05,0.8299000000000001,14.3634976552,0.2938259215,28.8853832322,0.4197139958,0.0000369045,0.0000903972,0.0083701016,0.0043163112,0.2501900758,0.0242124196,55.5654546320,1.4294994158,99.0729326013,2.1716584611
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,5e-05,3.0000000000000008e-05,0.82989,14.2000597448,0.3846134900,29.0436604081,0.6758467604,0.0000000000,0.0000000000,0.0104259161,0.0080107345,0.3447132591,0.0151548524,55.9800858458,1.5141497523,99.5789451739,2.5977755896
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,5e-05,4e-05,0.82988,14.3072609549,0.4806786583,29.0348001082,0.5200356757,0.0000184523,0.0000738090,0.0113069794,0.0038962086,0.4841583513,0.0619721070,55.5818655149,0.6139991781,99.4194103610,1.6806556367
ZIF-8_v2_EQeq,0.15,0.02,3.0000000000000008e-05,5e-05,5e-05,0.8298700000000001,14.1113112020,0.1934964114,28.9506272589,0.5368848968,0.0000184523,0.0000738090,0.0098385405,0.0035486429,0.5671390996,0.0637982099,56.0731663224,1.3303408058,99.7121008757,2.1281427758
ZIF-8_v2_EQeq,0.15,0.02,4e-05,0.0,0.0,0.82996,14.1731129925,0.2991557783,28.9840547541,0.8969668381,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,56.0029072299,0.8698145918,99.1600749765,2.0659372082
ZIF-8_v2_EQeq,0.15,0.02,4e-05,0.0,1e-05,0.82995,14.1930301572,0.2308865506,28.9643204497,0.7636740726,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1288385303,0.0122579927,55.7911042722,0.5662056544,99.0772934094,1.5730242703
ZIF-8_v2_EQeq,0.15,0.02,4e-05,0.0,2e-05,0.82994,14.2826573985,0.2378776604,29.4290834548,1.1793271528,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2358400216,0.0371949876,55.8541836034,1.1236542910,99.8017644783,2.5780540918
ZIF-8_v2_EQeq,0.15,0.02,4e-05,0.0,3.0000000000000008e-05,0.8299300000000001,14.2811929010,0.2242975193,28.9256573227,1.0532135937,0.0000369045,0.0001476181,0.0000000000,0.0000000000,0.3450252168,0.0345358450,56.0531655588,1.1739338729,99.6050779038,2.4861284490
ZIF-8_v2_EQeq,0.15,0.02,4e-05,0.0,4e-05,0.8299200000000001,14.1157046942,0.1716560893,29.1604552707,0.6617071073,0.0000184523,0.0000738090,0.0000000000,0.0000000000,0.4682485085,0.0743062026,55.5916094766,0.5903130295,99.3360364023,1.4980562377
ZIF-8_v2_EQeq,0.15,0.02,4e-05,0.0,5e-05,0.82991,14.2595183394,0.3397654181,29.0041917993,1.1867254034,0.0000184523,0.0000738090,0.0000000000,0.0000000000,0.5693228035,0.0448178023,56.3016365830,1.5554936231,100.1346879775,3.1268760559
ZIF-8_v2_EQeq,0.15,0.02,0.0,2e-05,3.0000000000000008e-05,0.82995,14.1350360600,0.1859152779,29.0766851623,0.4750676822,0.0000000000,0.0000000000,0.0039647850,0.0034249586,0.3653024674,0.0403572480,55.6369958247,0.2924016145,99.2179842994,.9971667812
ZIF-8_v2_EQeq,0.15,0.02,4e-05,1e-05,0.0,0.82995,14.4109473712,0.3721801686,29.0811153123,0.4415818495,0.0000553568,0.0000903972,0.0017621267,0.0019918874,0.0000000000,0.0000000000,55.7367432225,1.0964180533,99.2306233895,1.9122623560
ZIF-8_v2_EQeq,0.15,0.02,4e-05,1e-05,1e-05,0.82994,14.2847076948,0.2142455095,28.8938407912,0.9823761312,0.0000553568,0.0001476181,0.0010279072,0.0021977581,0.1247830802,0.0071137301,56.0388060362,1.0334339921,99.3432208664,2.2395147391
ZIF-8_v2_EQeq,0.15,0.02,4e-05,1e-05,2e-05,0.8299300000000001,14.1531958278,0.4611782089,28.9461971089,0.4719642299,0.0000184523,0.0000738090,0.0019089705,0.0007193852,0.2448867949,0.0254966981,55.8626454649,0.7455668471,99.2088526193,1.7049991782
ZIF-8_v2_EQeq,0.15,0.02,4e-05,1e-05,3.0000000000000008e-05,0.8299200000000001,14.1540745262,0.3798372148,29.3517572009,0.4517237942,0.0000000000,0.0000000000,0.0016152828,0.0021581556,0.3506404554,0.0217387741,55.7449486639,0.4855910566,99.6030361292,1.3410489953
ZIF-8_v2_EQeq,0.15,0.02,4e-05,1e-05,4e-05,0.8299099999999999,14.2814858005,0.3355682259,29.1165565120,0.8357835462,0.0000184523,0.0000738090,0.0016152828,0.0017124793,0.4832224782,0.0314071849,56.2493268937,0.4000363103,100.1322254195,1.6045815556
ZIF-8_v2_EQeq,0.15,0.02,4e-05,1e-05,5e-05,0.8299,14.1810212785,0.2976089349,28.9993589085,0.5053523812,0.0000184523,0.0000738090,0.0026431900,0.0027235484,0.6123729662,0.0485933577,55.6859720534,0.6833959353,99.4813868489,1.5377479665
ZIF-8_v2_EQeq,0.15,0.02,4e-05,2e-05,0.0,0.82994,14.3301071144,0.1585665926,29.0646029352,1.1483656753,0.0000369045,0.0000903972,0.0038179411,0.0044925591,0.0000000000,0.0000000000,56.4331800665,1.1687471535,99.8317449617,2.4802623777
ZIF-8_v2_EQeq,0.15,0.02,4e-05,2e-05,1e-05,0.8299300000000001,14.1382579543,0.4008551716,29.2905405832,0.7592904104,0.0000184523,0.0000738090,0.0038179411,0.0010988790,0.1138645607,0.0127864608,55.7321276617,1.0882553741,99.2786271533,2.2623601049
ZIF-8_v2_EQeq,0.15,0.02,4e-05,2e-05,2e-05,0.8299200000000001,14.1772135852,0.3827406182,28.7710048150,0.7360649514,0.0000184523,0.0000738090,0.0041116289,0.0025603107,0.2520618220,0.0251585714,55.6364829846,1.1915477261,98.8408932880,2.3381459868
ZIF-8_v2_EQeq,0.15,0.02,4e-05,2e-05,3.0000000000000008e-05,0.82991,14.1394295522,0.2854915147,29.0174822492,1.0959644937,0.0000184523,0.0000738090,0.0039647850,0.0023859308,0.3603111441,0.0209732111,56.1198347707,0.6752672805,99.6410409535,2.0801562398
ZIF-8_v2_EQeq,0.15,0.02,0.0,2e-05,4e-05,0.82994,14.2466307623,0.3905350823,29.1854252069,0.7143520243,0.0000000000,0.0000000000,0.0038179411,0.0033996818,0.4557702005,0.0838092811,55.9921375879,0.8173525611,99.8837816987,2.0094486306
ZIF-8_v2_EQeq,0.15,0.02,4e-05,2e-05,4e-05,0.8299,14.0864147461,0.2678876012,28.7742267422,0.7712142377,0.0000738090,0.0001380841,0.0057269116,0.0025263978,0.4691843816,0.0387832558,56.1867604026,0.6090523989,99.5223869931,1.6896019755
ZIF-8_v2_EQeq,0.15,0.02,4e-05,2e-05,5e-05,0.82989,14.3784355288,0.2231117458,29.2712090198,0.8489220396,0.0000369045,0.0000903972,0.0039647850,0.0021977581,0.6051979391,0.0444690204,56.0075227907,0.8192424229,100.2663669679,1.9380333840
ZIF-8_v2_EQeq,0.15,0.02,4e-05,3.0000000000000008e-05,0.0,0.8299300000000001,14.1567106216,0.3121137751,28.4971409992,0.7059100318,0.0000369045,0.0000903972,0.0048458483,0.0014975197,0.0000000000,0.0000000000,55.9064932927,1.5216922193,98.5652276663,2.5413039431
ZIF-8_v2_EQeq,0.15,0.02,4e-05,3.0000000000000008e-05,1e-05,0.8299200000000001,14.3388940988,0.2673644478,29.1455538572,1.0693437707,0.0000000000,0.0000000000,0.0069016627,0.0048791078,0.1141765184,0.0348723503,56.2383008318,0.6904385786,99.8438269689,2.0668982552
ZIF-8_v2_EQeq,0.15,0.02,4e-05,3.0000000000000008e-05,2e-05,0.82991,14.1874650671,0.2817297171,28.8285967645,0.7867887619,0.0000369045,0.0000903972,0.0066079750,0.0029368778,0.2442628795,0.0416016385,55.7249479004,0.5186596036,98.9919174910,1.6318069961
ZIF-8_v2_EQeq,0.15,0.02,4e-05,3.0000000000000008e-05,3.0000000000000008e-05,0.8299,14.2132402214,0.1586358300,28.8471228462,0.8386245552,0.0000184523,0.0000738090,0.0052863800,0.0028474086,0.3406578090,0.0275230858,55.4523733918,0.6292579267,98.8586991007,1.6569626153
ZIF-8_v2_EQeq,0.15,0.02,4e-05,3.0000000000000008e-05,4e-05,0.82989,14.2615686358,0.1305609088,28.8837722686,0.8404136440,0.0000000000,0.0000000000,0.0064611311,0.0040905974,0.4457875541,0.0293571921,56.0541912390,0.5500783159,99.6517808286,1.5545006582
ZIF-8_v2_EQeq,0.15,0.02,4e-05,3.0000000000000008e-05,5e-05,0.82988,14.1783851832,0.2836598026,28.9385450317,0.8612495383,0.0000738090,0.0002952362,0.0054332239,0.0030237007,0.5839848154,0.0635230451,55.5095550620,0.6396791600,99.2159771252,1.8514304829
ZIF-8_v2_EQeq,0.15,0.02,4e-05,4e-05,0.0,0.8299200000000001,14.1798496806,0.2503055285,29.0948085031,0.6477325945,0.0000184523,0.0000738090,0.0080764139,0.0048257826,0.0000000000,0.0000000000,55.8211054175,1.2448007712,99.1038584674,2.1477384858
ZIF-8_v2_EQeq,0.15,0.02,4e-05,4e-05,1e-05,0.8299099999999999,14.1423585470,0.1451481694,28.6175605300,1.2547964113,0.0000000000,0.0000000000,0.0076358822,0.0027235484,0.1107449837,0.0185083218,55.8893131496,0.6516399749,98.7676130925,2.0728164258
ZIF-8_v2_EQeq,0.15,0.02,0.0,2e-05,5e-05,0.8299300000000001,14.1745774899,0.3031893063,29.3090666649,1.1609795817,0.0000000000,0.0000000000,0.0035242533,0.0023495022,0.6120610085,0.0504407724,55.7652058475,0.8908025005,99.8644352641,2.4077616631
ZIF-8_v2_EQeq,0.15,0.02,4e-05,4e-05,2e-05,0.8299,14.2196840100,0.3622616021,28.7685883696,0.5767812228,0.0000369045,0.0000903972,0.0085169455,0.0057700493,0.2277291214,0.0428189644,55.6254569227,0.4588913082,98.8500122737,1.4466135440
ZIF-8_v2_EQeq,0.15,0.02,4e-05,4e-05,3.0000000000000008e-05,0.82989,14.3040390606,0.1862564359,28.8116816465,0.7304054702,0.0000553568,0.0001476181,0.0098385405,0.0046063128,0.3550078632,0.0276641584,56.0044457501,0.9954930278,99.4850682177,1.9445730232
ZIF-8_v2_EQeq,0.15,0.02,4e-05,4e-05,4e-05,0.82988,14.2357934815,0.1487121942,28.7641582196,0.8495118468,0.0000184523,0.0000738090,0.0066079750,0.0052536467,0.4557702005,0.0595961692,56.1857347224,1.1071662911,99.6480830513,2.1703139570
ZIF-8_v2_EQeq,0.15,0.02,4e-05,4e-05,5e-05,0.8298700000000001,14.3427017921,0.1546398310,29.0621864897,0.8555430281,0.0000000000,0.0000000000,0.0083701016,0.0063398478,0.5952152927,0.0649771272,56.0603453201,1.5820943098,100.0688189962,2.6635941439
ZIF-8_v2_EQeq,0.15,0.02,4e-05,5e-05,0.0,0.82991,14.2369650794,0.2598769525,28.9655286724,0.9075367535,0.0000553568,0.0001476181,0.0099853844,0.0048791078,0.0000000000,0.0000000000,55.8046945346,0.7616961664,99.0172290276,1.9341365983
ZIF-8_v2_EQeq,0.15,0.02,4e-05,5e-05,1e-05,0.8299,14.1789709821,0.3135004276,28.8370543235,0.9610198055,0.0000184523,0.0000738090,0.0091043211,0.0027235484,0.1135526030,0.0157097884,56.0549604991,1.5396740734,99.1936611811,2.8327014523
ZIF-8_v2_EQeq,0.15,0.02,4e-05,5e-05,2e-05,0.82989,14.3014029652,0.2542030032,29.2530856790,0.5039832172,0.0000184523,0.0000738090,0.0089574772,0.0042962818,0.2349041485,0.0282213978,56.1270145320,1.5213793518,99.9253832542,2.3121570608
