MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
MgMOF-74_EQeq,0.15,0.02,4e-05,0.0,1e-05,0.82995,14.9977800176,0.3328065675,123.5818817695,4.8500403674,0.0000230716,0.0000922864,0.0000000000,0.0000000000,0.0680642557,0.0130186594,66.2411884685,0.5732994701,204.8889375829,5.7692573508
MgMOF-74_EQeq,0.15,0.02,4e-05,0.0,2e-05,0.82994,15.1499460050,0.1039288676,123.7193544331,3.9943632127,0.0000230716,0.0000565136,0.0000000000,0.0000000000,0.1365185644,0.0160349282,66.4439756322,0.5148491551,205.4498177063,4.6292326772
MgMOF-74_EQeq,0.15,0.02,4e-05,0.0,3.0000000000000008e-05,0.8299300000000001,14.9880750870,0.3337012261,124.6985324340,5.1427170153,0.0000461432,0.0000863260,0.0000000000,0.0000000000,0.2190147826,0.0139876305,66.5002430586,1.0976007722,206.4059115054,6.5880929701
MgMOF-74_EQeq,0.15,0.02,4e-05,0.0,4e-05,0.8299200000000001,15.0900684143,0.1803420736,124.8488459508,6.4563746604,0.0000230716,0.0000565136,0.0000000000,0.0000000000,0.2927348074,0.0085811669,66.4569604229,0.8892531786,206.6886326670,7.5346075931
MgMOF-74_EQeq,0.15,0.02,4e-05,0.0,5e-05,0.82991,15.1160703038,0.3156572957,123.1812975064,3.4515197560,0.0000230716,0.0000565136,0.0000000000,0.0000000000,0.3578736653,0.0421726531,66.6179077054,0.8130343992,205.2731722525,4.6224406176
MgMOF-74_EQeq,0.15,0.02,0.0,2e-05,3.0000000000000008e-05,0.82995,15.0539953704,0.1936025395,121.3332217730,5.9539099169,0.0000000000,0.0000000000,0.0030294778,0.0025040345,0.2078982710,0.0266951344,66.9111074859,1.4501096410,203.5092523781,7.6268212663
MgMOF-74_EQeq,0.15,0.02,4e-05,1e-05,0.0,0.82995,15.1155209681,0.1772598839,122.5936396369,4.9779788965,0.0000461432,0.0000863260,0.0011016283,0.0004497379,0.0000000000,0.0000000000,67.0263675418,0.8940244579,204.7366759183,6.0497993022
MgMOF-74_EQeq,0.15,0.02,4e-05,1e-05,1e-05,0.82994,15.0829270503,0.1863283910,125.1794349750,4.3169578751,0.0000461432,0.0000863260,0.0019278495,0.0017801138,0.0688443618,0.0138235150,66.4423725716,0.9590652613,206.7755529514,5.4780414822
MgMOF-74_EQeq,0.15,0.02,4e-05,1e-05,2e-05,0.8299300000000001,14.9692145615,0.2503305072,125.1842188222,2.5504429855,0.0000230716,0.0000922864,0.0011934307,0.0017989515,0.1326180340,0.0224068413,66.3061124221,0.9981647459,206.5933803421,3.8232363178
MgMOF-74_EQeq,0.15,0.02,4e-05,1e-05,3.0000000000000008e-05,0.8299200000000001,15.1387761792,0.1342698506,122.5435351314,2.0253373757,0.0000461432,0.0000863260,0.0016524424,0.0004497379,0.2112137218,0.0092796561,66.2811046770,0.8241062388,204.1763282950,2.9935291851
