MOF,O2_comp,CO2_comp,H2_comp,CH4_comp,H2S_comp,N2_comp,O2_mass,O2_error,CO2_mass,CO2_error,H2_mass,H2_error,CH4_mass,CH4_error,H2S_mass,H2S_error,N2_mass,N2_error,total_mass,total_error
NU-125_v2_EQeq,0.15,0.02,4e-05,2e-05,4e-05,0.8299,2.8068479616,0.0813714271,5.1288768971,0.2247061322,0.0000263528,0.0001054113,0.0002097170,0.0008388680,0.0249494803,0.0051956864,11.0734462569,0.3739256587,19.0343566657,.6861431837
NU-125_v2_EQeq,0.15,0.02,4e-05,2e-05,5e-05,0.82989,2.6863752026,0.1241635673,5.3675764499,0.4104961667,0.0000000000,0.0000000000,0.0004194340,0.0016777360,0.0236129010,0.0150690713,11.1953940578,0.5657927844,19.2733780453,1.1171993257
NU-125_v2_EQeq,0.15,0.02,4e-05,3.000000000000001e-05,0.0,0.8299300000000001,2.7118920022,0.1734965685,5.0966668370,0.3536938607,0.0000000000,0.0000000000,0.0012583020,0.0015693783,0.0000000000,0.0000000000,11.1829429310,0.2791526302,18.9927600722,.8079124377
NU-125_v2_EQeq,0.15,0.02,4e-05,3.000000000000001e-05,1e-05,0.8299200000000001,2.7206764742,0.1153924204,5.2168793828,0.2410819358,0.0000263528,0.0001054113,0.0006291510,0.0010273993,0.0062373701,0.0051956864,11.3184404876,0.2062199132,19.2628892185,.5690227664
NU-125_v2_EQeq,0.15,0.02,4e-05,3.000000000000001e-05,2e-05,0.82991,2.7922071749,0.1784563733,5.2496646226,0.4590870483,0.0000000000,0.0000000000,0.0010485850,0.0022973347,0.0093560551,0.0051956864,11.2440999363,0.5742437635,19.2963763739,1.2192802062
NU-125_v2_EQeq,0.15,0.02,4e-05,3.000000000000001e-05,3.000000000000001e-05,0.8299,2.8039198042,0.1086506709,5.2433376465,0.3307838087,0.0000000000,0.0000000000,0.0006291510,0.0016777360,0.0151478988,0.0071284229,11.2554524342,0.6351599312,19.3184869347,1.0834005697
NU-125_v2_EQeq,0.15,0.02,4e-05,3.000000000000001e-05,4e-05,0.82989,2.6909765927,0.2281156956,5.2398865687,0.3642118176,0.0000263528,0.0001054113,0.0008388680,0.0008388680,0.0222763217,0.0089105287,11.2287191325,0.4281590233,19.1827238364,1.0303413445
NU-125_v2_EQeq,0.15,0.02,4e-05,3.000000000000001e-05,5e-05,0.82988,2.7633439097,0.1796564286,5.1369294122,0.3830091847,0.0000263528,0.0001054113,0.0012583020,0.0015693783,0.0213852688,0.0072389477,11.1228845546,0.4440756271,19.0458278001,1.0156549777
NU-125_v2_EQeq,0.15,0.02,4e-05,4e-05,0.0,0.8299200000000001,2.7457749657,0.2013866142,5.3089081261,0.2771625934,0.0000000000,0.0000000000,0.0008388680,0.0015693783,0.0000000000,0.0000000000,11.3180742779,0.8236587439,19.3735962377,1.3037773298
NU-125_v2_EQeq,0.15,0.02,4e-05,4e-05,1e-05,0.8299099999999999,2.7658537589,0.1037741604,4.9189363266,0.2773678230,0.0000000000,0.0000000000,0.0006291510,0.0016777360,0.0057918436,0.0060434146,11.0408536014,0.3439907299,18.7320646815,.7328538639
NU-125_v2_EQeq,0.15,0.02,0.0,2e-05,5e-05,0.8299300000000001,2.6893033599,0.0498752489,5.1093207892,0.5711229772,0.0000000000,0.0000000000,0.0004194340,0.0010273993,0.0258405332,0.0168123519,11.1880698656,0.4445513195,19.0129539819,1.0833892968
NU-125_v2_EQeq,0.15,0.02,4e-05,4e-05,2e-05,0.8299,2.7353172609,0.1417663678,5.2301085147,0.4535917884,0.0000000000,0.0000000000,0.0004194340,0.0010273993,0.0115836873,0.0103146827,11.3045245223,0.5731403898,19.2819534192,1.1798406280
NU-125_v2_EQeq,0.15,0.02,4e-05,4e-05,3.000000000000001e-05,0.82989,2.7528862049,0.2825534816,5.2450631855,0.2543933156,0.0000263528,0.0001054113,0.0008388680,0.0015693783,0.0191576367,0.0192351878,11.2755939629,0.7255092118,19.2935662108,1.2833659864
NU-125_v2_EQeq,0.15,0.02,4e-05,4e-05,4e-05,0.82988,2.7294609462,0.1611871246,5.3112088447,0.2827965939,0.0000000000,0.0000000000,0.0012583020,0.0033554720,0.0187121102,0.0139756181,11.2810871071,0.5210121697,19.3417273102,.9823269783
NU-125_v2_EQeq,0.15,0.02,4e-05,4e-05,5e-05,0.8298700000000001,2.7645988343,0.0813456181,5.2812995031,0.2636958743,0.0000263528,0.0001054113,0.0010485850,0.0032489218,0.0245039539,0.0119547287,11.2862140417,0.3686797880,19.3576912708,.7290303422
NU-125_v2_EQeq,0.15,0.02,4e-05,5e-05,0.0,0.82991,2.7403369592,0.0970763449,5.4107149233,0.3119489338,0.0000000000,0.0000000000,0.0008388680,0.0020547986,0.0000000000,0.0000000000,11.2722980764,0.7650727957,19.4241888269,1.1761528730
NU-125_v2_EQeq,0.15,0.02,4e-05,5e-05,1e-05,0.8299,2.7683636080,0.1652947344,5.3531969588,0.3552841416,0.0000527057,0.0001291020,0.0016777360,0.0016777360,0.0057918436,0.0021826249,11.2444661459,0.4279547528,19.3735489980,.9525230917
NU-125_v2_EQeq,0.15,0.02,4e-05,5e-05,2e-05,0.82989,2.7156567759,0.1635280093,5.2450631855,0.4426925731,0.0000000000,0.0000000000,0.0008388680,0.0015693783,0.0120292137,0.0045434960,11.2444661459,0.5424008193,19.2180541890,1.1547342760
NU-125_v2_EQeq,0.15,0.02,4e-05,5e-05,3.000000000000001e-05,0.82988,2.7972268732,0.1285670072,5.3457196234,0.3912642362,0.0000263528,0.0001054113,0.0018874530,0.0015693783,0.0164844781,0.0145326325,11.2679035611,0.4994991718,19.4292483416,1.0355378373
NU-125_v2_EQeq,0.15,0.02,4e-05,5e-05,4e-05,0.8298700000000001,2.7369904937,0.1989247878,5.4342972888,0.5451125312,0.0000263528,0.0001054113,0.0006291510,0.0016777360,0.0204942160,0.0136304879,11.2682697707,0.4893251126,19.4607072730,1.2487760668
NU-125_v2_EQeq,0.15,0.02,4e-05,5e-05,5e-05,0.82986,2.7859325520,0.1437179352,5.3675764499,0.1791608426,0.0000263528,0.0001054113,0.0016777360,0.0021387022,0.0276226389,0.0192351878,11.3019610550,0.3874670761,19.4847967846,.7318251552
NU-125_v2_EQeq,0.15,0.02,0.0,3.000000000000001e-05,0.0,0.8299700000000001,2.6826104289,0.1341354640,5.1553351608,0.5604694021,0.0000000000,0.0000000000,0.0008388680,0.0015693783,0.0000000000,0.0000000000,11.1038416547,0.6673315892,18.9426261124,1.3635058336
NU-125_v2_EQeq,0.15,0.02,5e-05,0.0,0.0,0.82995,2.7089638449,0.1914261649,5.3848318393,0.5455008123,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,11.3872878947,0.4972042350,19.4810835789,1.2341312122
NU-125_v2_EQeq,0.15,0.02,5e-05,0.0,1e-05,0.82994,2.6596034783,0.0603640606,5.2922279164,0.2846622117,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0049007908,0.0071284229,11.2005209924,0.4997010339,19.1572531779,.8518557291
